年度,選舉種類,選舉種類名稱,檔別,省市,縣市,選舉區,鄉鎮市區,村里,行政區名稱,號次,姓名,政黨代號,政黨名稱,性別,年齡,現任,當選註記,當選註記語意,當選
2018,T1,議員(區域)選舉,prv,66,000,02,000,0000,臺中市第02選區,6,陳廷秀,999,無黨籍及未經政黨推薦,男,56,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,02,000,0000,臺中市第02選區,7,楊典忠,16,民主進步黨,男,58,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,02,000,0000,臺中市第02選區,8,尤碧鈴,999,無黨籍及未經政黨推薦,女,69,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,02,000,0000,臺中市第02選區,9,顏莉敏,1,中國國民黨,女,34,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,1,張家銨,16,民主進步黨,女,35,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,2,林汝洲,1,中國國民黨,男,55,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,3,林孟令,1,中國國民黨,男,45,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,4,李順涼,999,無黨籍及未經政黨推薦,男,61,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,5,張正興,310,青年陽光黨,男,50,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,6,吳瓊華,1,中國國民黨,女,48,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,7,賴怡均,999,無黨籍及未經政黨推薦,女,36,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,8,林國佑,999,無黨籍及未經政黨推薦,男,55,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,03,000,0000,臺中市第03選區,9,陳世凱,16,民主進步黨,男,41,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,1,陳清龍,999,無黨籍及未經政黨推薦,男,53,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,2,張瀞分,1,中國國民黨,女,75,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,3,劉劍鋒,224,台灣整復師聯盟工黨,男,55,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,4,陳本添,1,中國國民黨,男,61,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,5,王朝坤,999,無黨籍及未經政黨推薦,男,62,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,6,劉厚承,16,民主進步黨,男,30,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,7,賴同一,999,無黨籍及未經政黨推薦,男,57,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,8,謝志忠,16,民主進步黨,男,49,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,04,000,0000,臺中市第04選區,9,翁美春,16,民主進步黨,女,55,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,1,林義偉,16,民主進步黨,男,34,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,2,徐瑄灃,999,無黨籍及未經政黨推薦,女,30,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,3,蕭隆澤,16,民主進步黨,男,58,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,4,周永鴻,16,民主進步黨,男,44,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,5,張雅旻,16,民主進步黨,女,41,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,6,吳顯森,1,中國國民黨,男,59,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,7,蔣政要,999,無黨籍及未經政黨推薦,男,49,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,8,張立傑,999,無黨籍及未經政黨推薦,男,73,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,9,賴朝國,1,中國國民黨,男,55,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,05,000,0000,臺中市第05選區,10,羅永珍,1,中國國民黨,女,66,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,1,簡嘉佑,267,時代力量,男,31,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,2,黃馨慧,1,中國國民黨,女,61,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,3,張廖乃綸,1,中國國民黨,女,40,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,4,黃淑芬,16,民主進步黨,女,54,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,5,楊正中,1,中國國民黨,男,64,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,6,林祈烽,16,民主進步黨,男,45,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,7,陳淑華,16,民主進步黨,女,47,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,06,000,0000,臺中市第06選區,8,童葦翎,999,無黨籍及未經政黨推薦,女,34,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,1,何文海,16,民主進步黨,男,60,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,2,朱暖英,1,中國國民黨,女,52,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,3,吳佩芸,267,時代力量,女,26,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,4,魏佩瑩,999,無黨籍及未經政黨推薦,女,41,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,5,張耀中,16,民主進步黨,男,56,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,6,阮啓平,999,無黨籍及未經政黨推薦,男,48,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,07,000,0000,臺中市第07選區,7,劉士州,1,中國國民黨,男,56,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,1,簡孟軒,283,信心希望聯盟,男,33,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,2,蕭小芳,999,無黨籍及未經政黨推薦,女,54,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,3,沈佑蓮,1,中國國民黨,女,59,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,4,姜賢晟,999,無黨籍及未經政黨推薦,男,31,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,5,苗豐隆,999,無黨籍及未經政黨推薦,男,56,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,6,曾朝榮,16,民主進步黨,男,57,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,7,蔡雅玲,16,民主進步黨,女,41,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,8,賴順仁,1,中國國民黨,男,49,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,9,楊欣怡,999,無黨籍及未經政黨推薦,女,36,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,10,陳錡湋,999,無黨籍及未經政黨推薦,男,46,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,11,許皓甯,267,時代力量,男,30,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,12,陳成添,1,中國國民黨,男,55,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,13,謝明源,16,民主進步黨,男,66,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,14,許維智,999,無黨籍及未經政黨推薦,男,51,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,15,黃健豪,1,中國國民黨,男,30,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,08,000,0000,臺中市第08選區,16,邱于珊,90,親民黨,女,56,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,1,江秉彝,283,信心希望聯盟,男,35,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,2,賴佳微,16,民主進步黨,女,36,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,3,游金隆,999,無黨籍及未經政黨推薦,男,58,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,4,范淞育,16,民主進步黨,男,57,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,5,陳文政,1,中國國民黨,男,44,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,6,陳政顯,1,中國國民黨,男,55,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,09,000,0000,臺中市第09選區,7,何語蓉,999,無黨籍及未經政黨推薦,女,41,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,1,吳光中,999,無黨籍及未經政黨推薦,男,55,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,2,陳駿霖,1,中國國民黨,男,44,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,3,江肇國,16,民主進步黨,男,41,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,4,柯貞竹,999,無黨籍及未經政黨推薦,女,59,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,5,李國禎,267,時代力量,男,42,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,6,張彥彤,1,中國國民黨,男,32,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,10,000,0000,臺中市第10選區,7,黃守達,16,民主進步黨,男,30,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,1,羅廷瑋,1,中國國民黨,男,29,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,2,鄭功進,16,民主進步黨,男,57,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,3,賴曉亭,1,中國國民黨,女,45,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,4,李中,1,中國國民黨,男,59,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,5,刁予弘,999,無黨籍及未經政黨推薦,女,39,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,6,邱素貞,16,民主進步黨,女,64,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,7,廖國銘,999,無黨籍及未經政黨推薦,男,52,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,8,吳品儀,999,無黨籍及未經政黨推薦,女,39,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,9,何敏誠,16,民主進步黨,男,63,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,10,李婉如,999,無黨籍及未經政黨推薦,女,31,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,11,000,0000,臺中市第11選區,11,林學冠,999,無黨籍及未經政黨推薦,男,49,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,1,蔡耀頡,16,民主進步黨,男,28,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,2,蔡春美,999,無黨籍及未經政黨推薦,女,55,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,3,陳東林,999,無黨籍及未經政黨推薦,男,49,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,4,李麗華,1,中國國民黨,女,65,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,5,黃文生,999,無黨籍及未經政黨推薦,男,46,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,6,張玉嬿,16,民主進步黨,女,37,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,12,000,0000,臺中市第12選區,7,賴義鍠,1,中國國民黨,男,51,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,1,段緯宇,90,親民黨,男,63,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,2,林德宇,16,民主進步黨,男,39,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,3,林碧秀,1,中國國民黨,女,63,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,4,張滄沂,999,無黨籍及未經政黨推薦,男,58,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,5,蘇柏興,1,中國國民黨,男,45,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,6,謝賢,16,民主進步黨,男,41,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,7,張芬郁,16,民主進步黨,女,60,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,8,薛安琪,999,無黨籍及未經政黨推薦,女,38,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,9,李天生,16,民主進步黨,男,57,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,13,000,0000,臺中市第13選區,10,楊偉浚,999,無黨籍及未經政黨推薦,男,28,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,14,000,0000,臺中市第14選區,1,蔡成圭,16,民主進步黨,男,58,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,66,000,14,000,0000,臺中市第14選區,2,賴裕銘,999,無黨籍及未經政黨推薦,男,52,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,14,000,0000,臺中市第14選區,3,王綉滿,1,中國國民黨,女,56,N,,未當選,N
2018,T1,議員(區域)選舉,prv,66,000,14,000,0000,臺中市第14選區,4,冉齡軒,1,中國國民黨,女,52,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,1,蔡育輝,1,中國國民黨,男,59,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,2,張世賢,1,中國國民黨,男,65,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,3,蔡四結,999,無黨籍及未經政黨推薦,男,75,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,4,賴惠員,16,民主進步黨,女,57,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,5,林德旺,315,臺灣人民共產黨,男,63,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,6,沈家鳳,16,民主進步黨,女,38,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,7,劉米山,16,民主進步黨,男,53,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,8,李宗翰,16,民主進步黨,男,26,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,9,趙昆原,999,無黨籍及未經政黨推薦,男,62,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,01,000,0000,臺南市第01選區,10,李宗智,999,無黨籍及未經政黨推薦,男,67,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,1,王平川,16,民主進步黨,男,58,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,2,蔡蘇秋金,16,民主進步黨,女,57,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,3,蔡秋蘭,999,無黨籍及未經政黨推薦,女,60,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,4,陳朝來,999,無黨籍及未經政黨推薦,男,65,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,5,方一峰,1,中國國民黨,男,54,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,6,謝財旺,999,無黨籍及未經政黨推薦,男,56,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,7,蘇鈺雯,303,基進黨,女,28,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,8,陳昆和,999,無黨籍及未經政黨推薦,男,57,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,9,陳俊安,16,民主進步黨,男,42,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,02,000,0000,臺南市第02選區,10,陳雅慧,999,無黨籍及未經政黨推薦,女,67,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,03,000,0000,臺南市第03選區,1,郭秀珠,999,無黨籍及未經政黨推薦,女,59,Y,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,03,000,0000,臺南市第03選區,2,陳秋宏,16,民主進步黨,男,47,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,03,000,0000,臺南市第03選區,3,吳通龍,16,民主進步黨,男,62,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,03,000,0000,臺南市第03選區,4,尤榮智,1,中國國民黨,男,66,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,04,000,0000,臺南市第04選區,1,蔡祐昌,999,無黨籍及未經政黨推薦,男,48,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,04,000,0000,臺南市第04選區,2,陳福慶,999,無黨籍及未經政黨推薦,男,66,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,04,000,0000,臺南市第04選區,3,王開玹,16,民主進步黨,男,36,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,04,000,0000,臺南市第04選區,4,周奕齊,999,無黨籍及未經政黨推薦,男,29,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,1,黃俊勝,1,中國國民黨,男,61,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,2,張家睿,999,無黨籍及未經政黨推薦,女,40,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,3,王姬方,303,基進黨,女,41,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,4,高忠義,999,無黨籍及未經政黨推薦,男,45,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,5,李文俊,1,中國國民黨,男,59,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,6,林志聰,16,民主進步黨,男,44,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,7,陳碧玉,16,民主進步黨,女,57,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,8,林志展,16,民主進步黨,男,52,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,9,王清崎,999,無黨籍及未經政黨推薦,男,58,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,05,000,0000,臺南市第05選區,10,李偉智,16,民主進步黨,男,48,N,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,1,王錦德,16,民主進步黨,男,61,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,2,唐儀靜,16,民主進步黨,女,42,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,3,楊淑媛,999,無黨籍及未經政黨推薦,女,69,N,,未當選,N
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,4,林炳利,999,無黨籍及未經政黨推薦,男,56,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,5,郭清華,16,民主進步黨,男,56,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,6,李中岑,1,中國國民黨,女,33,Y,*,當選,Y
2018,T1,議員(區域)選舉,prv,67,000,06,000,0000,臺南市第06選區,7,黃麗招,999,無黨籍及未經政黨推薦,女,61,N,*,當選,Y
